ISRC,UPC,Track title,Artist,Release title,Label,Platform,Country,Quantity,Net revenue in EUR,Reporting month
TEST00006562,0000001006562,Track 6562,Artist 12,Release 62,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006563,0000001006563,Track 6563,Artist 13,Release 63,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006564,0000001006564,Track 6564,Artist 14,Release 64,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006565,0000001006565,Track 6565,Artist 15,Release 65,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006566,0000001006566,Track 6566,Artist 16,Release 66,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006567,0000001006567,Track 6567,Artist 17,Release 67,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006568,0000001006568,Track 6568,Artist 18,Release 68,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006569,0000001006569,Track 6569,Artist 19,Release 69,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006570,0000001006570,Track 6570,Artist 20,Release 70,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006571,0000001006571,Track 6571,Artist 21,Release 71,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006572,0000001006572,Track 6572,Artist 22,Release 72,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006573,0000001006573,Track 6573,Artist 23,Release 73,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006574,0000001006574,Track 6574,Artist 24,Release 74,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006575,0000001006575,Track 6575,Artist 25,Release 75,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006576,0000001006576,Track 6576,Artist 26,Release 76,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006577,0000001006577,Track 6577,Artist 27,Release 77,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006578,0000001006578,Track 6578,Artist 28,Release 78,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006579,0000001006579,Track 6579,Artist 29,Release 79,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006580,0000001006580,Track 6580,Artist 30,Release 80,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006581,0000001006581,Track 6581,Artist 31,Release 81,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006582,0000001006582,Track 6582,Artist 32,Release 82,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006583,0000001006583,Track 6583,Artist 33,Release 83,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006584,0000001006584,Track 6584,Artist 34,Release 84,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006585,0000001006585,Track 6585,Artist 35,Release 85,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006586,0000001006586,Track 6586,Artist 36,Release 86,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006587,0000001006587,Track 6587,Artist 37,Release 87,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006588,0000001006588,Track 6588,Artist 38,Release 88,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006589,0000001006589,Track 6589,Artist 39,Release 89,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006590,0000001006590,Track 6590,Artist 40,Release 90,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006591,0000001006591,Track 6591,Artist 41,Release 91,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006592,0000001006592,Track 6592,Artist 42,Release 92,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006593,0000001006593,Track 6593,Artist 43,Release 93,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006594,0000001006594,Track 6594,Artist 44,Release 94,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006595,0000001006595,Track 6595,Artist 45,Release 95,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006596,0000001006596,Track 6596,Artist 46,Release 96,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006597,0000001006597,Track 6597,Artist 47,Release 97,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006598,0000001006598,Track 6598,Artist 48,Release 98,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006599,0000001006599,Track 6599,Artist 49,Release 99,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006600,0000001006600,Track 6600,Artist 0,Release 0,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006601,0000001006601,Track 6601,Artist 1,Release 1,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006602,0000001006602,Track 6602,Artist 2,Release 2,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006603,0000001006603,Track 6603,Artist 3,Release 3,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006604,0000001006604,Track 6604,Artist 4,Release 4,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006605,0000001006605,Track 6605,Artist 5,Release 5,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006606,0000001006606,Track 6606,Artist 6,Release 6,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006607,0000001006607,Track 6607,Artist 7,Release 7,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006608,0000001006608,Track 6608,Artist 8,Release 8,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006609,0000001006609,Track 6609,Artist 9,Release 9,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006610,0000001006610,Track 6610,Artist 10,Release 10,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006611,0000001006611,Track 6611,Artist 11,Release 11,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006612,0000001006612,Track 6612,Artist 12,Release 12,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006613,0000001006613,Track 6613,Artist 13,Release 13,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006614,0000001006614,Track 6614,Artist 14,Release 14,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006615,0000001006615,Track 6615,Artist 15,Release 15,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006616,0000001006616,Track 6616,Artist 16,Release 16,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006617,0000001006617,Track 6617,Artist 17,Release 17,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006618,0000001006618,Track 6618,Artist 18,Release 18,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006619,0000001006619,Track 6619,Artist 19,Release 19,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006620,0000001006620,Track 6620,Artist 20,Release 20,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006621,0000001006621,Track 6621,Artist 21,Release 21,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006622,0000001006622,Track 6622,Artist 22,Release 22,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006623,0000001006623,Track 6623,Artist 23,Release 23,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006624,0000001006624,Track 6624,Artist 24,Release 24,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006625,0000001006625,Track 6625,Artist 25,Release 25,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006626,0000001006626,Track 6626,Artist 26,Release 26,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006627,0000001006627,Track 6627,Artist 27,Release 27,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006628,0000001006628,Track 6628,Artist 28,Release 28,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006629,0000001006629,Track 6629,Artist 29,Release 29,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006630,0000001006630,Track 6630,Artist 30,Release 30,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006631,0000001006631,Track 6631,Artist 31,Release 31,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006632,0000001006632,Track 6632,Artist 32,Release 32,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006633,0000001006633,Track 6633,Artist 33,Release 33,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006634,0000001006634,Track 6634,Artist 34,Release 34,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006635,0000001006635,Track 6635,Artist 35,Release 35,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006636,0000001006636,Track 6636,Artist 36,Release 36,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006637,0000001006637,Track 6637,Artist 37,Release 37,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006638,0000001006638,Track 6638,Artist 38,Release 38,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006639,0000001006639,Track 6639,Artist 39,Release 39,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006640,0000001006640,Track 6640,Artist 40,Release 40,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006641,0000001006641,Track 6641,Artist 41,Release 41,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006642,0000001006642,Track 6642,Artist 42,Release 42,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006643,0000001006643,Track 6643,Artist 43,Release 43,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006644,0000001006644,Track 6644,Artist 44,Release 44,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006645,0000001006645,Track 6645,Artist 45,Release 45,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006646,0000001006646,Track 6646,Artist 46,Release 46,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006647,0000001006647,Track 6647,Artist 47,Release 47,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006648,0000001006648,Track 6648,Artist 48,Release 48,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006649,0000001006649,Track 6649,Artist 49,Release 49,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006650,0000001006650,Track 6650,Artist 0,Release 50,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006651,0000001006651,Track 6651,Artist 1,Release 51,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006652,0000001006652,Track 6652,Artist 2,Release 52,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006653,0000001006653,Track 6653,Artist 3,Release 53,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006654,0000001006654,Track 6654,Artist 4,Release 54,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006655,0000001006655,Track 6655,Artist 5,Release 55,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006656,0000001006656,Track 6656,Artist 6,Release 56,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006657,0000001006657,Track 6657,Artist 7,Release 57,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006658,0000001006658,Track 6658,Artist 8,Release 58,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006659,0000001006659,Track 6659,Artist 9,Release 59,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006660,0000001006660,Track 6660,Artist 10,Release 60,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006661,0000001006661,Track 6661,Artist 11,Release 61,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006662,0000001006662,Track 6662,Artist 12,Release 62,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006663,0000001006663,Track 6663,Artist 13,Release 63,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006664,0000001006664,Track 6664,Artist 14,Release 64,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006665,0000001006665,Track 6665,Artist 15,Release 65,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006666,0000001006666,Track 6666,Artist 16,Release 66,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006667,0000001006667,Track 6667,Artist 17,Release 67,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006668,0000001006668,Track 6668,Artist 18,Release 68,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006669,0000001006669,Track 6669,Artist 19,Release 69,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006670,0000001006670,Track 6670,Artist 20,Release 70,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006671,0000001006671,Track 6671,Artist 21,Release 71,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006672,0000001006672,Track 6672,Artist 22,Release 72,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006673,0000001006673,Track 6673,Artist 23,Release 73,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006674,0000001006674,Track 6674,Artist 24,Release 74,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006675,0000001006675,Track 6675,Artist 25,Release 75,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006676,0000001006676,Track 6676,Artist 26,Release 76,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006677,0000001006677,Track 6677,Artist 27,Release 77,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006678,0000001006678,Track 6678,Artist 28,Release 78,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006679,0000001006679,Track 6679,Artist 29,Release 79,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006680,0000001006680,Track 6680,Artist 30,Release 80,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006681,0000001006681,Track 6681,Artist 31,Release 81,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006682,0000001006682,Track 6682,Artist 32,Release 82,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006683,0000001006683,Track 6683,Artist 33,Release 83,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006684,0000001006684,Track 6684,Artist 34,Release 84,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006685,0000001006685,Track 6685,Artist 35,Release 85,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006686,0000001006686,Track 6686,Artist 36,Release 86,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006687,0000001006687,Track 6687,Artist 37,Release 87,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006688,0000001006688,Track 6688,Artist 38,Release 88,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006689,0000001006689,Track 6689,Artist 39,Release 89,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006690,0000001006690,Track 6690,Artist 40,Release 90,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006691,0000001006691,Track 6691,Artist 41,Release 91,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006692,0000001006692,Track 6692,Artist 42,Release 92,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006693,0000001006693,Track 6693,Artist 43,Release 93,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006694,0000001006694,Track 6694,Artist 44,Release 94,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006695,0000001006695,Track 6695,Artist 45,Release 95,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006696,0000001006696,Track 6696,Artist 46,Release 96,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006697,0000001006697,Track 6697,Artist 47,Release 97,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006698,0000001006698,Track 6698,Artist 48,Release 98,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006699,0000001006699,Track 6699,Artist 49,Release 99,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006700,0000001006700,Track 6700,Artist 0,Release 0,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006701,0000001006701,Track 6701,Artist 1,Release 1,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006702,0000001006702,Track 6702,Artist 2,Release 2,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006703,0000001006703,Track 6703,Artist 3,Release 3,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006704,0000001006704,Track 6704,Artist 4,Release 4,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006705,0000001006705,Track 6705,Artist 5,Release 5,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006706,0000001006706,Track 6706,Artist 6,Release 6,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006707,0000001006707,Track 6707,Artist 7,Release 7,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006708,0000001006708,Track 6708,Artist 8,Release 8,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006709,0000001006709,Track 6709,Artist 9,Release 9,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006710,0000001006710,Track 6710,Artist 10,Release 10,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006711,0000001006711,Track 6711,Artist 11,Release 11,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006712,0000001006712,Track 6712,Artist 12,Release 12,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006713,0000001006713,Track 6713,Artist 13,Release 13,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006714,0000001006714,Track 6714,Artist 14,Release 14,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006715,0000001006715,Track 6715,Artist 15,Release 15,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006716,0000001006716,Track 6716,Artist 16,Release 16,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006717,0000001006717,Track 6717,Artist 17,Release 17,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006718,0000001006718,Track 6718,Artist 18,Release 18,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006719,0000001006719,Track 6719,Artist 19,Release 19,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006720,0000001006720,Track 6720,Artist 20,Release 20,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006721,0000001006721,Track 6721,Artist 21,Release 21,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006722,0000001006722,Track 6722,Artist 22,Release 22,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006723,0000001006723,Track 6723,Artist 23,Release 23,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006724,0000001006724,Track 6724,Artist 24,Release 24,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006725,0000001006725,Track 6725,Artist 25,Release 25,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006726,0000001006726,Track 6726,Artist 26,Release 26,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006727,0000001006727,Track 6727,Artist 27,Release 27,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006728,0000001006728,Track 6728,Artist 28,Release 28,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006729,0000001006729,Track 6729,Artist 29,Release 29,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006730,0000001006730,Track 6730,Artist 30,Release 30,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006731,0000001006731,Track 6731,Artist 31,Release 31,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006732,0000001006732,Track 6732,Artist 32,Release 32,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006733,0000001006733,Track 6733,Artist 33,Release 33,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006734,0000001006734,Track 6734,Artist 34,Release 34,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006735,0000001006735,Track 6735,Artist 35,Release 35,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006736,0000001006736,Track 6736,Artist 36,Release 36,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006737,0000001006737,Track 6737,Artist 37,Release 37,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006738,0000001006738,Track 6738,Artist 38,Release 38,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006739,0000001006739,Track 6739,Artist 39,Release 39,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006740,0000001006740,Track 6740,Artist 40,Release 40,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006741,0000001006741,Track 6741,Artist 41,Release 41,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006742,0000001006742,Track 6742,Artist 42,Release 42,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006743,0000001006743,Track 6743,Artist 43,Release 43,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006744,0000001006744,Track 6744,Artist 44,Release 44,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006745,0000001006745,Track 6745,Artist 45,Release 45,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006746,0000001006746,Track 6746,Artist 46,Release 46,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006747,0000001006747,Track 6747,Artist 47,Release 47,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006748,0000001006748,Track 6748,Artist 48,Release 48,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006749,0000001006749,Track 6749,Artist 49,Release 49,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006750,0000001006750,Track 6750,Artist 0,Release 50,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006751,0000001006751,Track 6751,Artist 1,Release 51,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006752,0000001006752,Track 6752,Artist 2,Release 52,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006753,0000001006753,Track 6753,Artist 3,Release 53,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006754,0000001006754,Track 6754,Artist 4,Release 54,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006755,0000001006755,Track 6755,Artist 5,Release 55,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006756,0000001006756,Track 6756,Artist 6,Release 56,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006757,0000001006757,Track 6757,Artist 7,Release 57,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006758,0000001006758,Track 6758,Artist 8,Release 58,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006759,0000001006759,Track 6759,Artist 9,Release 59,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006760,0000001006760,Track 6760,Artist 10,Release 60,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006761,0000001006761,Track 6761,Artist 11,Release 61,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006762,0000001006762,Track 6762,Artist 12,Release 62,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006763,0000001006763,Track 6763,Artist 13,Release 63,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006764,0000001006764,Track 6764,Artist 14,Release 64,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006765,0000001006765,Track 6765,Artist 15,Release 65,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006766,0000001006766,Track 6766,Artist 16,Release 66,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006767,0000001006767,Track 6767,Artist 17,Release 67,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006768,0000001006768,Track 6768,Artist 18,Release 68,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006769,0000001006769,Track 6769,Artist 19,Release 69,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006770,0000001006770,Track 6770,Artist 20,Release 70,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006771,0000001006771,Track 6771,Artist 21,Release 71,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006772,0000001006772,Track 6772,Artist 22,Release 72,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006773,0000001006773,Track 6773,Artist 23,Release 73,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006774,0000001006774,Track 6774,Artist 24,Release 74,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006775,0000001006775,Track 6775,Artist 25,Release 75,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006776,0000001006776,Track 6776,Artist 26,Release 76,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006777,0000001006777,Track 6777,Artist 27,Release 77,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
TEST00006778,0000001006778,Track 6778,Artist 28,Release 78,TEST_LABEL_1,Spotify,ID,1000,0.50,2026-01
TEST00006779,0000001006779,Track 6779,Artist 29,Release 79,TEST_LABEL_2,Spotify,ID,1000,0.50,2026-01
TEST00006780,0000001006780,Track 6780,Artist 30,Release 80,TEST_LABEL_0,Spotify,ID,1000,0.50,2026-01
