Bulan laporan;Bulan Penjualan;Platform;Negara;Nama Label;Nama Artis;Judul rilis;Judul track;UPC;ISRC;Referensi Katalog Rilis;Jenis Langganan Streaming;Jenis rilis;Jenis penjualan;Kuantias;Mata Uang Pembayaran Klien;Harga Unit;Biaya Mekanis;Pendapatan Kotor;Tingkat pembagian klien;Pendapatan Bersih
"2025/05/01";"2024/12/01";"Melon / Langit Musik";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Stream";1;"EUR";"0,001844333750";"0,000000";"0,001844333750";"0,70000000";"0,001291033625"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Taiwan";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000197808208";"0,000000";"0,002571506709";"0,70000000";"0,001800054696"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000717356850";"0,000000";"0,009325639052";"0,70000000";"0,006527947337"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Saudi arabia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000749844120";"0,000000";"0,005248908841";"0,70000000";"0,003674236189"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Paraguay";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000005355300";"0,000000";"0,000005355300";"0,70000000";"0,000003748710"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";17;"EUR";"0,001662294100";"0,000000";"0,028258999700";"0,70000000";"0,019781299790"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";10;"EUR";"0,002623782570";"0,000000";"0,026237825702";"0,70000000";"0,018366477992"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";15;"EUR";"0,000816981619";"0,000000";"0,012254724281";"0,70000000";"0,008578306995"
"2025/05/01";"2025/05/01";"Apple Music";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";2;"EUR";"0,001205507281";"0,000000";"0,002411014561";"0,70000000";"0,001687710193"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000036718517";"0,000000";"0,000257029618";"0,70000000";"0,000179920733"
"2025/05/01";"2025/04/01";"Spotify";"France";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000571000000";"0,000000";"0,000571000000";"0,70000000";"0,000399700000"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";85;"EUR";"0,004710805907";"0,000000";"0,400418502112";"0,70000000";"0,280292951477"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";1580;"EUR";"0,000053638099";"0,000000";"0,084748196643";"0,70000000";"0,059323737650"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";17;"EUR";"0,002741333486";"0,000000";"0,046602669261";"0,70000000";"0,032621868480"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";59;"EUR";"0,002255569684";"0,000000";"0,133078611348";"0,70000000";"0,093155027947"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";8;"EUR";"0,000011379900";"0,000000";"0,000091039200";"0,70000000";"0,000063727440"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000038723938";"0,000000";"0,000271067568";"0,70000000";"0,000189747298"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000037234904";"0,000000";"0,000260644325";"0,70000000";"0,000182451028"
"2025/05/01";"2025/04/01";"Spotify";"Singapore";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Platform Promotion";17;"EUR";"-0,000843409200";"0,000000";"-0,014337956400";"1,00000000";"-0,014337956400"
"2025/05/01";"2025/04/01";"Spotify";"Singapore";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";31;"EUR";"0,004574129000";"0,000000";"0,141797999000";"0,70000000";"0,099258599300"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Platform Promotion";189;"EUR";"-0,000293664600";"0,000000";"-0,055502609400";"1,00000000";"-0,055502609400"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000034508736";"0,000000";"0,000207052418";"0,70000000";"0,000144936693"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";3600;"EUR";"0,000010175000";"0,000000";"0,036630000000";"0,70000000";"0,025641000000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Singapore";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,001561212827";"0,000000";"0,010928489792";"0,70000000";"0,007649942854"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000038727232";"0,000000";"0,000232363390";"0,70000000";"0,000162654373"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000038727232";"0,000000";"0,000503454012";"0,70000000";"0,000352417808"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";127;"EUR";"0,001443716500";"0,000000";"0,183351995500";"0,70000000";"0,128346396850"
"2025/05/01";"2025/04/01";"Spotify";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";108;"EUR";"-0,000007350600";"0,000000";"-0,000793864800";"1,00000000";"-0,000793864800"
"2025/05/01";"2025/04/01";"Spotify";"Hong kong";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";15;"EUR";"-0,000045849300";"0,000000";"-0,000687739500";"1,00000000";"-0,000687739500"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";436;"EUR";"0,000038727232";"0,000000";"0,016885073000";"0,70000000";"0,011819551100"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";6;"EUR";"0,000038727232";"0,000000";"0,000232363390";"0,70000000";"0,000162654373"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Sri lanka";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000014994700";"0,000000";"0,000014994700";"0,70000000";"0,000010496290"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";250;"EUR";"0,000054202704";"0,000000";"0,013550676122";"0,70000000";"0,009485473285"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";7;"EUR";"0,000036718517";"0,000000";"0,000257029618";"0,70000000";"0,000179920733"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Japan";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,001879820993";"0,000000";"0,013158746952";"0,70000000";"0,009211122866"
"2025/05/01";"2025/03/01";"TikTok";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";2;"EUR";"0,001531763246";"0,000000";"0,003063526491";"0,70000000";"0,002144468544"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";563;"EUR";"-0,000008391000";"0,000000";"-0,004724133000";"1,00000000";"-0,004724133000"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";23;"EUR";"0,000074839800";"0,000000";"0,001721315400";"0,70000000";"0,001204920780"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";245;"EUR";"0,000074839800";"0,000000";"0,018335751000";"0,70000000";"0,012835025700"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Netherlands";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";2;"EUR";"0,000076981900";"0,000000";"0,000153963800";"0,70000000";"0,000107774660"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Malaysia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";13;"EUR";"0,004414050640";"0,000000";"0,057382658317";"0,70000000";"0,040167860821"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Taiwan";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000218055382";"0,000000";"0,001526387672";"0,70000000";"0,001068471370"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";247;"EUR";"0,000049769716";"0,000000";"0,012293119974";"0,70000000";"0,008605183982"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";7;"EUR";"0,000036718517";"0,000000";"0,000257029618";"0,70000000";"0,000179920733"
"2025/05/01";"2025/04/01";"Spotify";"Australia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";1;"EUR";"-0,000594440000";"0,000000";"-0,000594440000";"1,00000000";"-0,000594440000"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Qatar";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,002087194221";"0,000000";"0,012523165324";"0,70000000";"0,008766215727"
"2025/05/01";"2025/04/01";"Spotify";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000955000000";"0,000000";"0,000955000000";"0,70000000";"0,000668500000"
"2025/05/01";"2025/04/01";"Spotify";"Philippines";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";9;"EUR";"0,000027666700";"0,000000";"0,000249000300";"0,70000000";"0,000174300210"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Pakistan";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000006024700";"0,000000";"0,000006024700";"0,70000000";"0,000004217290"
"2025/05/01";"2025/04/01";"Spotify";"Turkey";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";1;"EUR";"0,000780000000";"0,000000";"0,000780000000";"0,70000000";"0,000546000000"
"2025/05/01";"2025/04/01";"Spotify";"Egypt";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";68;"EUR";"0,000019411800";"0,000000";"0,001320002400";"0,70000000";"0,000924001680"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";103;"EUR";"0,000554728200";"0,000000";"0,057137004600";"0,70000000";"0,039995903220"
"2025/05/01";"2024/12/01";"Facebook / Instagram";"Thailand";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";13;"EUR";"0,000038723938";"0,000000";"0,000503411198";"0,70000000";"0,000352387839"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Cambodia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000009371700";"0,000000";"0,000009371700";"0,70000000";"0,000006560190"
"2025/05/01";"2025/04/01";"Spotify";"Ireland";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";1;"EUR";"0,000575000000";"0,000000";"0,000575000000";"0,70000000";"0,000402500000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"";"Music Release";"Creation";7;"EUR";"0,000053638099";"0,000000";"0,000375466694";"0,70000000";"0,000262826686"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";17;"EUR";"0,001938176500";"0,000000";"0,032949000500";"0,70000000";"0,023064300350"
"2025/05/01";"2025/04/01";"Spotify";"Tunisia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";5;"EUR";"0,000002800000";"0,000000";"0,000014000000";"0,70000000";"0,000009800000"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Egypt";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000037820958";"0,000000";"0,000264746707";"0,70000000";"0,000185322695"
"2025/05/01";"2025/01/01";"Facebook / Instagram";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";6;"EUR";"0,000054202705";"0,000000";"0,000325216227";"0,70000000";"0,000227651359"
"2025/05/01";"2025/04/01";"Spotify";"South africa";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Platform Promotion";2;"EUR";"-0,000014092500";"0,000000";"-0,000028185000";"1,00000000";"-0,000028185000"
"2025/05/01";"2025/04/01";"Facebook / Instagram";"Pakistan";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Stream";3;"EUR";"0,000006024700";"0,000000";"0,000018074100";"0,70000000";"0,000012651870"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Turkey";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";4;"EUR";"0,000585505709";"0,000000";"0,002342022835";"0,70000000";"0,001639415984"
"2025/05/01";"2025/03/01";"Facebook / Instagram";"Turkey";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Freemium / Ad Supported";"Music Release";"Creation";7;"EUR";"0,000355555953";"0,000000";"0,002488891672";"0,70000000";"0,001742224170"
"2025/05/01";"2025/05/01";"YouTube Official Content";"Australia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";1;"EUR";"0,005372530022";"0,000000";"0,005372530022";"0,70000000";"0,003760771015"
"2025/05/01";"2025/04/01";"Spotify";"Indonesia";"Khizanah Kreasi Gontor";"Nasyid Gontor";"Kunci Bahagia";"Kunci Bahagia";"3617220997415";"FR-X76-23-75705";"";"Premium";"Music Release";"Stream";8;"EUR";"0,000443500000";"0,000000";"0,003548000000";"0,70000000";"0,002483600000"
