Bulan Laporan;ISRC;UPC;Nama Label;Nama Artis;Judul Rilis;Judul Track;Platform;Negara;Kuantias;Pendapatan Bersih
2024-01;IDBIG00045912;3690000000012;BigCsv Label 13;Artist 112;Album X;Track 45912;Spotify;ID;4826;1.1822
2024-02;IDBIG00045913;3690000000013;BigCsv Label 14;Artist 113;Album X;Track 45913;Spotify;ID;808;0.3287
2024-03;IDBIG00045914;3690000000014;BigCsv Label 15;Artist 114;Album X;Track 45914;Spotify;ID;180;3.8623
2024-04;IDBIG00045915;3690000000015;BigCsv Label 16;Artist 115;Album X;Track 45915;Spotify;ID;4572;0.8271
2024-05;IDBIG00045916;3690000000016;BigCsv Label 17;Artist 116;Album X;Track 45916;Spotify;ID;4400;3.1866
2024-06;IDBIG00045917;3690000000017;BigCsv Label 18;Artist 117;Album X;Track 45917;Spotify;ID;2660;0.0322
2024-07;IDBIG00045918;3690000000018;BigCsv Label 19;Artist 118;Album X;Track 45918;Spotify;ID;235;4.2921
2024-08;IDBIG00045919;3690000000019;BigCsv Label 20;Artist 119;Album X;Track 45919;Spotify;ID;286;1.5566
2024-09;IDBIG00045920;3690000000020;BigCsv Label 21;Artist 120;Album X;Track 45920;Spotify;ID;4821;2.0797
2024-10;IDBIG00045921;3690000000021;BigCsv Label 22;Artist 121;Album X;Track 45921;Spotify;ID;469;1.2468
2024-11;IDBIG00045922;3690000000022;BigCsv Label 23;Artist 122;Album X;Track 45922;Spotify;ID;2366;3.6717
2024-12;IDBIG00045923;3690000000023;BigCsv Label 24;Artist 123;Album X;Track 45923;Spotify;ID;1582;2.0624
2024-01;IDBIG00045924;3690000000024;BigCsv Label 25;Artist 124;Album X;Track 45924;Spotify;ID;3125;3.4158
2024-02;IDBIG00045925;3690000000025;BigCsv Label 26;Artist 125;Album X;Track 45925;Spotify;ID;4352;4.1635
2024-03;IDBIG00045926;3690000000026;BigCsv Label 27;Artist 126;Album X;Track 45926;Spotify;ID;1514;2.5403
2024-04;IDBIG00045927;3690000000027;BigCsv Label 28;Artist 127;Album X;Track 45927;Spotify;ID;4385;4.7470
2024-05;IDBIG00045928;3690000000028;BigCsv Label 29;Artist 128;Album X;Track 45928;Spotify;ID;1817;2.7321
2024-06;IDBIG00045929;3690000000029;BigCsv Label 30;Artist 129;Album X;Track 45929;Spotify;ID;2488;4.8375
2024-07;IDBIG00045930;3690000000030;BigCsv Label 31;Artist 130;Album X;Track 45930;Spotify;ID;317;3.3503
2024-08;IDBIG00045931;3690000000031;BigCsv Label 32;Artist 131;Album X;Track 45931;Spotify;ID;1585;3.0185
2024-09;IDBIG00045932;3690000000032;BigCsv Label 33;Artist 132;Album X;Track 45932;Spotify;ID;3253;0.2592
2024-10;IDBIG00045933;3690000000033;BigCsv Label 34;Artist 133;Album X;Track 45933;Spotify;ID;3836;0.4616
2024-11;IDBIG00045934;3690000000034;BigCsv Label 35;Artist 134;Album X;Track 45934;Spotify;ID;2580;1.4132
2024-12;IDBIG00045935;3690000000035;BigCsv Label 36;Artist 135;Album X;Track 45935;Spotify;ID;3130;3.8169
2024-01;IDBIG00045936;3690000000036;BigCsv Label 37;Artist 136;Album X;Track 45936;Spotify;ID;3866;4.4343
2024-02;IDBIG00045937;3690000000037;BigCsv Label 38;Artist 137;Album X;Track 45937;Spotify;ID;4334;1.5278
2024-03;IDBIG00045938;3690000000038;BigCsv Label 39;Artist 138;Album X;Track 45938;Spotify;ID;3803;4.4225
2024-04;IDBIG00045939;3690000000039;BigCsv Label 40;Artist 139;Album X;Track 45939;Spotify;ID;4364;0.9942
2024-05;IDBIG00045940;3690000000040;BigCsv Label 41;Artist 140;Album X;Track 45940;Spotify;ID;4489;2.0972
2024-06;IDBIG00045941;3690000000041;BigCsv Label 42;Artist 141;Album X;Track 45941;Spotify;ID;1728;2.5735
2024-07;IDBIG00045942;3690000000042;BigCsv Label 43;Artist 142;Album X;Track 45942;Spotify;ID;1157;0.3562
2024-08;IDBIG00045943;3690000000043;BigCsv Label 44;Artist 143;Album X;Track 45943;Spotify;ID;1532;0.0615
2024-09;IDBIG00045944;3690000000044;BigCsv Label 45;Artist 144;Album X;Track 45944;Spotify;ID;4493;2.1347
2024-10;IDBIG00045945;3690000000045;BigCsv Label 46;Artist 145;Album X;Track 45945;Spotify;ID;1104;0.7897
2024-11;IDBIG00045946;3690000000046;BigCsv Label 47;Artist 146;Album X;Track 45946;Spotify;ID;2308;1.0437
2024-12;IDBIG00045947;3690000000047;BigCsv Label 48;Artist 147;Album X;Track 45947;Spotify;ID;1891;0.4958
2024-01;IDBIG00045948;3690000000048;BigCsv Label 49;Artist 148;Album X;Track 45948;Spotify;ID;1912;0.3460
2024-02;IDBIG00045949;3690000000049;BigCsv Label 50;Artist 149;Album X;Track 45949;Spotify;ID;3141;4.5414
2024-03;IDBIG00045950;3690000000050;BigCsv Label 1;Artist 150;Album X;Track 45950;Spotify;ID;3005;2.6127
2024-04;IDBIG00045951;3690000000051;BigCsv Label 2;Artist 151;Album X;Track 45951;Spotify;ID;4621;4.2464
2024-05;IDBIG00045952;3690000000052;BigCsv Label 3;Artist 152;Album X;Track 45952;Spotify;ID;3185;4.3410
2024-06;IDBIG00045953;3690000000053;BigCsv Label 4;Artist 153;Album X;Track 45953;Spotify;ID;3618;1.4432
2024-07;IDBIG00045954;3690000000054;BigCsv Label 5;Artist 154;Album X;Track 45954;Spotify;ID;264;3.9833
2024-08;IDBIG00045955;3690000000055;BigCsv Label 6;Artist 155;Album X;Track 45955;Spotify;ID;1529;4.2389
2024-09;IDBIG00045956;3690000000056;BigCsv Label 7;Artist 156;Album X;Track 45956;Spotify;ID;4211;3.7923
2024-10;IDBIG00045957;3690000000057;BigCsv Label 8;Artist 157;Album X;Track 45957;Spotify;ID;2685;0.9808
2024-11;IDBIG00045958;3690000000058;BigCsv Label 9;Artist 158;Album X;Track 45958;Spotify;ID;699;1.9024
2024-12;IDBIG00045959;3690000000059;BigCsv Label 10;Artist 159;Album X;Track 45959;Spotify;ID;4308;0.6154
2024-01;IDBIG00045960;3690000000060;BigCsv Label 11;Artist 160;Album X;Track 45960;Spotify;ID;1444;2.1098
2024-02;IDBIG00045961;3690000000061;BigCsv Label 12;Artist 161;Album X;Track 45961;Spotify;ID;2685;2.5440
2024-03;IDBIG00045962;3690000000062;BigCsv Label 13;Artist 162;Album X;Track 45962;Spotify;ID;3025;1.3888
2024-04;IDBIG00045963;3690000000063;BigCsv Label 14;Artist 163;Album X;Track 45963;Spotify;ID;1193;0.7772
2024-05;IDBIG00045964;3690000000064;BigCsv Label 15;Artist 164;Album X;Track 45964;Spotify;ID;3734;4.3809
2024-06;IDBIG00045965;3690000000065;BigCsv Label 16;Artist 165;Album X;Track 45965;Spotify;ID;1508;3.9821
2024-07;IDBIG00045966;3690000000066;BigCsv Label 17;Artist 166;Album X;Track 45966;Spotify;ID;1711;0.2184
2024-08;IDBIG00045967;3690000000067;BigCsv Label 18;Artist 167;Album X;Track 45967;Spotify;ID;4343;3.7875
2024-09;IDBIG00045968;3690000000068;BigCsv Label 19;Artist 168;Album X;Track 45968;Spotify;ID;206;4.0015
2024-10;IDBIG00045969;3690000000069;BigCsv Label 20;Artist 169;Album X;Track 45969;Spotify;ID;4739;1.7112
2024-11;IDBIG00045970;3690000000070;BigCsv Label 21;Artist 170;Album X;Track 45970;Spotify;ID;2244;1.0051
2024-12;IDBIG00045971;3690000000071;BigCsv Label 22;Artist 171;Album X;Track 45971;Spotify;ID;2755;4.3933
2024-01;IDBIG00045972;3690000000072;BigCsv Label 23;Artist 172;Album X;Track 45972;Spotify;ID;309;0.0193
2024-02;IDBIG00045973;3690000000073;BigCsv Label 24;Artist 173;Album X;Track 45973;Spotify;ID;1914;0.3171
2024-03;IDBIG00045974;3690000000074;BigCsv Label 25;Artist 174;Album X;Track 45974;Spotify;ID;650;1.0089
2024-04;IDBIG00045975;3690000000075;BigCsv Label 26;Artist 175;Album X;Track 45975;Spotify;ID;4173;4.1569
2024-05;IDBIG00045976;3690000000076;BigCsv Label 27;Artist 176;Album X;Track 45976;Spotify;ID;1612;0.3250
2024-06;IDBIG00045977;3690000000077;BigCsv Label 28;Artist 177;Album X;Track 45977;Spotify;ID;4443;0.2857
2024-07;IDBIG00045978;3690000000078;BigCsv Label 29;Artist 178;Album X;Track 45978;Spotify;ID;1446;3.9364
2024-08;IDBIG00045979;3690000000079;BigCsv Label 30;Artist 179;Album X;Track 45979;Spotify;ID;3178;1.5749
2024-09;IDBIG00045980;3690000000080;BigCsv Label 31;Artist 180;Album X;Track 45980;Spotify;ID;4273;0.7288
2024-10;IDBIG00045981;3690000000081;BigCsv Label 32;Artist 181;Album X;Track 45981;Spotify;ID;1299;2.6001
2024-11;IDBIG00045982;3690000000082;BigCsv Label 33;Artist 182;Album X;Track 45982;Spotify;ID;1330;2.6749
2024-12;IDBIG00045983;3690000000083;BigCsv Label 34;Artist 183;Album X;Track 45983;Spotify;ID;3091;0.3710
2024-01;IDBIG00045984;3690000000084;BigCsv Label 35;Artist 184;Album X;Track 45984;Spotify;ID;3733;1.2070
2024-02;IDBIG00045985;3690000000085;BigCsv Label 36;Artist 185;Album X;Track 45985;Spotify;ID;2227;4.3945
2024-03;IDBIG00045986;3690000000086;BigCsv Label 37;Artist 186;Album X;Track 45986;Spotify;ID;414;2.2270
2024-04;IDBIG00045987;3690000000087;BigCsv Label 38;Artist 187;Album X;Track 45987;Spotify;ID;4514;4.7558
2024-05;IDBIG00045988;3690000000088;BigCsv Label 39;Artist 188;Album X;Track 45988;Spotify;ID;2353;4.2623
2024-06;IDBIG00045989;3690000000089;BigCsv Label 40;Artist 189;Album X;Track 45989;Spotify;ID;1178;3.5713
2024-07;IDBIG00045990;3690000000090;BigCsv Label 41;Artist 190;Album X;Track 45990;Spotify;ID;3925;2.4561
2024-08;IDBIG00045991;3690000000091;BigCsv Label 42;Artist 191;Album X;Track 45991;Spotify;ID;3389;0.9078
2024-09;IDBIG00045992;3690000000092;BigCsv Label 43;Artist 192;Album X;Track 45992;Spotify;ID;1007;0.3838
2024-10;IDBIG00045993;3690000000093;BigCsv Label 44;Artist 193;Album X;Track 45993;Spotify;ID;4536;0.8675
2024-11;IDBIG00045994;3690000000094;BigCsv Label 45;Artist 194;Album X;Track 45994;Spotify;ID;3029;2.4253
2024-12;IDBIG00045995;3690000000095;BigCsv Label 46;Artist 195;Album X;Track 45995;Spotify;ID;3764;0.4600
2024-01;IDBIG00045996;3690000000096;BigCsv Label 47;Artist 196;Album X;Track 45996;Spotify;ID;4910;1.2329
2024-02;IDBIG00045997;3690000000097;BigCsv Label 48;Artist 197;Album X;Track 45997;Spotify;ID;4496;2.6247
2024-03;IDBIG00045998;3690000000098;BigCsv Label 49;Artist 198;Album X;Track 45998;Spotify;ID;295;1.0479
2024-04;IDBIG00045999;3690000000099;BigCsv Label 50;Artist 199;Album X;Track 45999;Spotify;ID;1219;1.1460
2024-05;IDBIG00046000;3690000000000;BigCsv Label 1;Artist 0;Album X;Track 46000;Spotify;ID;672;2.1397
2024-06;IDBIG00046001;3690000000001;BigCsv Label 2;Artist 1;Album X;Track 46001;Spotify;ID;1075;2.3217
2024-07;IDBIG00046002;3690000000002;BigCsv Label 3;Artist 2;Album X;Track 46002;Spotify;ID;3988;3.8572
2024-08;IDBIG00046003;3690000000003;BigCsv Label 4;Artist 3;Album X;Track 46003;Spotify;ID;3670;0.6484
2024-09;IDBIG00046004;3690000000004;BigCsv Label 5;Artist 4;Album X;Track 46004;Spotify;ID;826;2.9026
2024-10;IDBIG00046005;3690000000005;BigCsv Label 6;Artist 5;Album X;Track 46005;Spotify;ID;3572;2.6033
2024-11;IDBIG00046006;3690000000006;BigCsv Label 7;Artist 6;Album X;Track 46006;Spotify;ID;4811;4.4822
2024-12;IDBIG00046007;3690000000007;BigCsv Label 8;Artist 7;Album X;Track 46007;Spotify;ID;1810;3.9081
2024-01;IDBIG00046008;3690000000008;BigCsv Label 9;Artist 8;Album X;Track 46008;Spotify;ID;2317;1.8751
2024-02;IDBIG00046009;3690000000009;BigCsv Label 10;Artist 9;Album X;Track 46009;Spotify;ID;2033;3.9387
2024-03;IDBIG00046010;3690000000010;BigCsv Label 11;Artist 10;Album X;Track 46010;Spotify;ID;2969;2.9177
2024-04;IDBIG00046011;3690000000011;BigCsv Label 12;Artist 11;Album X;Track 46011;Spotify;ID;3787;2.6053
2024-05;IDBIG00046012;3690000000012;BigCsv Label 13;Artist 12;Album X;Track 46012;Spotify;ID;3570;1.3179
2024-06;IDBIG00046013;3690000000013;BigCsv Label 14;Artist 13;Album X;Track 46013;Spotify;ID;4209;1.6432
2024-07;IDBIG00046014;3690000000014;BigCsv Label 15;Artist 14;Album X;Track 46014;Spotify;ID;2265;0.5660
2024-08;IDBIG00046015;3690000000015;BigCsv Label 16;Artist 15;Album X;Track 46015;Spotify;ID;3799;1.7379
2024-09;IDBIG00046016;3690000000016;BigCsv Label 17;Artist 16;Album X;Track 46016;Spotify;ID;2182;3.1363
2024-10;IDBIG00046017;3690000000017;BigCsv Label 18;Artist 17;Album X;Track 46017;Spotify;ID;447;3.5215
2024-11;IDBIG00046018;3690000000018;BigCsv Label 19;Artist 18;Album X;Track 46018;Spotify;ID;3402;2.9921
2024-12;IDBIG00046019;3690000000019;BigCsv Label 20;Artist 19;Album X;Track 46019;Spotify;ID;1041;1.9445
2024-01;IDBIG00046020;3690000000020;BigCsv Label 21;Artist 20;Album X;Track 46020;Spotify;ID;1058;1.7744
2024-02;IDBIG00046021;3690000000021;BigCsv Label 22;Artist 21;Album X;Track 46021;Spotify;ID;1741;2.4710
2024-03;IDBIG00046022;3690000000022;BigCsv Label 23;Artist 22;Album X;Track 46022;Spotify;ID;3017;3.0196
2024-04;IDBIG00046023;3690000000023;BigCsv Label 24;Artist 23;Album X;Track 46023;Spotify;ID;3728;0.6589
2024-05;IDBIG00046024;3690000000024;BigCsv Label 25;Artist 24;Album X;Track 46024;Spotify;ID;3079;4.1907
2024-06;IDBIG00046025;3690000000025;BigCsv Label 26;Artist 25;Album X;Track 46025;Spotify;ID;2575;2.6530
2024-07;IDBIG00046026;3690000000026;BigCsv Label 27;Artist 26;Album X;Track 46026;Spotify;ID;2468;0.6911
2024-08;IDBIG00046027;3690000000027;BigCsv Label 28;Artist 27;Album X;Track 46027;Spotify;ID;1916;0.6647
2024-09;IDBIG00046028;3690000000028;BigCsv Label 29;Artist 28;Album X;Track 46028;Spotify;ID;922;2.6456
2024-10;IDBIG00046029;3690000000029;BigCsv Label 30;Artist 29;Album X;Track 46029;Spotify;ID;3676;1.4247
2024-11;IDBIG00046030;3690000000030;BigCsv Label 31;Artist 30;Album X;Track 46030;Spotify;ID;449;4.3955
2024-12;IDBIG00046031;3690000000031;BigCsv Label 32;Artist 31;Album X;Track 46031;Spotify;ID;464;4.5426
2024-01;IDBIG00046032;3690000000032;BigCsv Label 33;Artist 32;Album X;Track 46032;Spotify;ID;1317;1.9858
2024-02;IDBIG00046033;3690000000033;BigCsv Label 34;Artist 33;Album X;Track 46033;Spotify;ID;4171;1.1235
2024-03;IDBIG00046034;3690000000034;BigCsv Label 35;Artist 34;Album X;Track 46034;Spotify;ID;4759;1.9193
2024-04;IDBIG00046035;3690000000035;BigCsv Label 36;Artist 35;Album X;Track 46035;Spotify;ID;4839;2.6303
2024-05;IDBIG00046036;3690000000036;BigCsv Label 37;Artist 36;Album X;Track 46036;Spotify;ID;1573;4.1932
2024-06;IDBIG00046037;3690000000037;BigCsv Label 38;Artist 37;Album X;Track 46037;Spotify;ID;401;3.9059
2024-07;IDBIG00046038;3690000000038;BigCsv Label 39;Artist 38;Album X;Track 46038;Spotify;ID;4436;4.8956
2024-08;IDBIG00046039;3690000000039;BigCsv Label 40;Artist 39;Album X;Track 46039;Spotify;ID;1831;4.3449
2024-09;IDBIG00046040;3690000000040;BigCsv Label 41;Artist 40;Album X;Track 46040;Spotify;ID;3954;4.8422
2024-10;IDBIG00046041;3690000000041;BigCsv Label 42;Artist 41;Album X;Track 46041;Spotify;ID;947;4.1930
2024-11;IDBIG00046042;3690000000042;BigCsv Label 43;Artist 42;Album X;Track 46042;Spotify;ID;3331;1.5981
2024-12;IDBIG00046043;3690000000043;BigCsv Label 44;Artist 43;Album X;Track 46043;Spotify;ID;245;2.9521
2024-01;IDBIG00046044;3690000000044;BigCsv Label 45;Artist 44;Album X;Track 46044;Spotify;ID;4479;4.8182
2024-02;IDBIG00046045;3690000000045;BigCsv Label 46;Artist 45;Album X;Track 46045;Spotify;ID;251;0.6313
2024-03;IDBIG00046046;3690000000046;BigCsv Label 47;Artist 46;Album X;Track 46046;Spotify;ID;2893;0.3226
2024-04;IDBIG00046047;3690000000047;BigCsv Label 48;Artist 47;Album X;Track 46047;Spotify;ID;3950;2.8045
2024-05;IDBIG00046048;3690000000048;BigCsv Label 49;Artist 48;Album X;Track 46048;Spotify;ID;492;0.4097
2024-06;IDBIG00046049;3690000000049;BigCsv Label 50;Artist 49;Album X;Track 46049;Spotify;ID;604;2.1500
2024-07;IDBIG00046050;3690000000050;BigCsv Label 1;Artist 50;Album X;Track 46050;Spotify;ID;1807;4.1786
2024-08;IDBIG00046051;3690000000051;BigCsv Label 2;Artist 51;Album X;Track 46051;Spotify;ID;2625;0.1107
2024-09;IDBIG00046052;3690000000052;BigCsv Label 3;Artist 52;Album X;Track 46052;Spotify;ID;2065;3.3827
2024-10;IDBIG00046053;3690000000053;BigCsv Label 4;Artist 53;Album X;Track 46053;Spotify;ID;509;3.9754
2024-11;IDBIG00046054;3690000000054;BigCsv Label 5;Artist 54;Album X;Track 46054;Spotify;ID;3684;1.2343
2024-12;IDBIG00046055;3690000000055;BigCsv Label 6;Artist 55;Album X;Track 46055;Spotify;ID;1646;2.4133
2024-01;IDBIG00046056;3690000000056;BigCsv Label 7;Artist 56;Album X;Track 46056;Spotify;ID;4267;1.4828
2024-02;IDBIG00046057;3690000000057;BigCsv Label 8;Artist 57;Album X;Track 46057;Spotify;ID;328;4.1424
2024-03;IDBIG00046058;3690000000058;BigCsv Label 9;Artist 58;Album X;Track 46058;Spotify;ID;2354;1.5658
2024-04;IDBIG00046059;3690000000059;BigCsv Label 10;Artist 59;Album X;Track 46059;Spotify;ID;3506;1.9011
2024-05;IDBIG00046060;3690000000060;BigCsv Label 11;Artist 60;Album X;Track 46060;Spotify;ID;4552;2.9447
2024-06;IDBIG00046061;3690000000061;BigCsv Label 12;Artist 61;Album X;Track 46061;Spotify;ID;2709;2.5157
2024-07;IDBIG00046062;3690000000062;BigCsv Label 13;Artist 62;Album X;Track 46062;Spotify;ID;109;4.3136
2024-08;IDBIG00046063;3690000000063;BigCsv Label 14;Artist 63;Album X;Track 46063;Spotify;ID;2909;4.5444
2024-09;IDBIG00046064;3690000000064;BigCsv Label 15;Artist 64;Album X;Track 46064;Spotify;ID;692;2.7765
2024-10;IDBIG00046065;3690000000065;BigCsv Label 16;Artist 65;Album X;Track 46065;Spotify;ID;1911;1.0167
2024-11;IDBIG00046066;3690000000066;BigCsv Label 17;Artist 66;Album X;Track 46066;Spotify;ID;3630;0.9400
2024-12;IDBIG00046067;3690000000067;BigCsv Label 18;Artist 67;Album X;Track 46067;Spotify;ID;2103;0.2662
2024-01;IDBIG00046068;3690000000068;BigCsv Label 19;Artist 68;Album X;Track 46068;Spotify;ID;1244;2.8616
2024-02;IDBIG00046069;3690000000069;BigCsv Label 20;Artist 69;Album X;Track 46069;Spotify;ID;3168;3.9311
2024-03;IDBIG00046070;3690000000070;BigCsv Label 21;Artist 70;Album X;Track 46070;Spotify;ID;3516;1.2310
2024-04;IDBIG00046071;3690000000071;BigCsv Label 22;Artist 71;Album X;Track 46071;Spotify;ID;282;2.3653
2024-05;IDBIG00046072;3690000000072;BigCsv Label 23;Artist 72;Album X;Track 46072;Spotify;ID;1922;3.7984
2024-06;IDBIG00046073;3690000000073;BigCsv Label 24;Artist 73;Album X;Track 46073;Spotify;ID;2029;4.8238
2024-07;IDBIG00046074;3690000000074;BigCsv Label 25;Artist 74;Album X;Track 46074;Spotify;ID;2538;3.4260
2024-08;IDBIG00046075;3690000000075;BigCsv Label 26;Artist 75;Album X;Track 46075;Spotify;ID;4071;1.5993
2024-09;IDBIG00046076;3690000000076;BigCsv Label 27;Artist 76;Album X;Track 46076;Spotify;ID;2502;1.6251
2024-10;IDBIG00046077;3690000000077;BigCsv Label 28;Artist 77;Album X;Track 46077;Spotify;ID;3660;0.7449
2024-11;IDBIG00046078;3690000000078;BigCsv Label 29;Artist 78;Album X;Track 46078;Spotify;ID;2725;0.6285
2024-12;IDBIG00046079;3690000000079;BigCsv Label 30;Artist 79;Album X;Track 46079;Spotify;ID;1078;0.0576
2024-01;IDBIG00046080;3690000000080;BigCsv Label 31;Artist 80;Album X;Track 46080;Spotify;ID;4451;3.8104
2024-02;IDBIG00046081;3690000000081;BigCsv Label 32;Artist 81;Album X;Track 46081;Spotify;ID;3705;4.0740
2024-03;IDBIG00046082;3690000000082;BigCsv Label 33;Artist 82;Album X;Track 46082;Spotify;ID;2476;4.1249
2024-04;IDBIG00046083;3690000000083;BigCsv Label 34;Artist 83;Album X;Track 46083;Spotify;ID;2615;3.1693
2024-05;IDBIG00046084;3690000000084;BigCsv Label 35;Artist 84;Album X;Track 46084;Spotify;ID;1534;1.5557
2024-06;IDBIG00046085;3690000000085;BigCsv Label 36;Artist 85;Album X;Track 46085;Spotify;ID;2046;1.8287
2024-07;IDBIG00046086;3690000000086;BigCsv Label 37;Artist 86;Album X;Track 46086;Spotify;ID;3264;0.1707
2024-08;IDBIG00046087;3690000000087;BigCsv Label 38;Artist 87;Album X;Track 46087;Spotify;ID;1745;0.3765
2024-09;IDBIG00046088;3690000000088;BigCsv Label 39;Artist 88;Album X;Track 46088;Spotify;ID;656;1.6310
2024-10;IDBIG00046089;3690000000089;BigCsv Label 40;Artist 89;Album X;Track 46089;Spotify;ID;1990;0.4466
2024-11;IDBIG00046090;3690000000090;BigCsv Label 41;Artist 90;Album X;Track 46090;Spotify;ID;465;3.8681
2024-12;IDBIG00046091;3690000000091;BigCsv Label 42;Artist 91;Album X;Track 46091;Spotify;ID;179;1.9800
2024-01;IDBIG00046092;3690000000092;BigCsv Label 43;Artist 92;Album X;Track 46092;Spotify;ID;2212;1.1535
2024-02;IDBIG00046093;3690000000093;BigCsv Label 44;Artist 93;Album X;Track 46093;Spotify;ID;4687;2.2158
2024-03;IDBIG00046094;3690000000094;BigCsv Label 45;Artist 94;Album X;Track 46094;Spotify;ID;850;0.9439
2024-04;IDBIG00046095;3690000000095;BigCsv Label 46;Artist 95;Album X;Track 46095;Spotify;ID;285;2.1967
2024-05;IDBIG00046096;3690000000096;BigCsv Label 47;Artist 96;Album X;Track 46096;Spotify;ID;4492;2.2416
2024-06;IDBIG00046097;3690000000097;BigCsv Label 48;Artist 97;Album X;Track 46097;Spotify;ID;1204;0.5868
2024-07;IDBIG00046098;3690000000098;BigCsv Label 49;Artist 98;Album X;Track 46098;Spotify;ID;3383;4.5786
2024-08;IDBIG00046099;3690000000099;BigCsv Label 50;Artist 99;Album X;Track 46099;Spotify;ID;2950;3.8787
2024-09;IDBIG00046100;3690000000000;BigCsv Label 1;Artist 100;Album X;Track 46100;Spotify;ID;1143;2.7199
2024-10;IDBIG00046101;3690000000001;BigCsv Label 2;Artist 101;Album X;Track 46101;Spotify;ID;129;3.2372
2024-11;IDBIG00046102;3690000000002;BigCsv Label 3;Artist 102;Album X;Track 46102;Spotify;ID;197;1.4058
2024-12;IDBIG00046103;3690000000003;BigCsv Label 4;Artist 103;Album X;Track 46103;Spotify;ID;3425;0.6439
2024-01;IDBIG00046104;3690000000004;BigCsv Label 5;Artist 104;Album X;Track 46104;Spotify;ID;4898;2.1749
2024-02;IDBIG00046105;3690000000005;BigCsv Label 6;Artist 105;Album X;Track 46105;Spotify;ID;1298;4.4272
2024-03;IDBIG00046106;3690000000006;BigCsv Label 7;Artist 106;Album X;Track 46106;Spotify;ID;831;1.2882
2024-04;IDBIG00046107;3690000000007;BigCsv Label 8;Artist 107;Album X;Track 46107;Spotify;ID;1282;3.1792
2024-05;IDBIG00046108;3690000000008;BigCsv Label 9;Artist 108;Album X;Track 46108;Spotify;ID;843;1.0715
2024-06;IDBIG00046109;3690000000009;BigCsv Label 10;Artist 109;Album X;Track 46109;Spotify;ID;4385;0.0720
2024-07;IDBIG00046110;3690000000010;BigCsv Label 11;Artist 110;Album X;Track 46110;Spotify;ID;2645;1.2049
2024-08;IDBIG00046111;3690000000011;BigCsv Label 12;Artist 111;Album X;Track 46111;Spotify;ID;3528;0.9515
2024-09;IDBIG00046112;3690000000012;BigCsv Label 13;Artist 112;Album X;Track 46112;Spotify;ID;3558;2.1760
2024-10;IDBIG00046113;3690000000013;BigCsv Label 14;Artist 113;Album X;Track 46113;Spotify;ID;4081;1.5248
2024-11;IDBIG00046114;3690000000014;BigCsv Label 15;Artist 114;Album X;Track 46114;Spotify;ID;476;2.2973
2024-12;IDBIG00046115;3690000000015;BigCsv Label 16;Artist 115;Album X;Track 46115;Spotify;ID;4804;4.7064
